bisonID,basisOfRecord,catalogNumber,collectorNumber,recordedBy,providerID,institutionCode,resourceID,ownerInstitutionCollectionCode,eventDate,year,verbatimEventDate,providedScientificName,scientificName,ITISscientificName,providedCommonName,ITIScommonName,ITIStsn,validAcceptedITIStsn,providedTSN,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,coordinateUncertaintyInMeters,verbatimElevation,verbatimDepth,centroid,higherGeographyID,computedCountyFips,providedCounty,calculatedCounty,providedState,calculatedState,mrgid,calculated_waterbody,establishmentMeans,countryCode,institutionID,collectionID,relatedResourceID,associatedMedia,associatedReferences,generalComments,license
81147377,unknown,55-1973-2359,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1968-01-01T01:00Z,1968,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Oklahoma,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81147378,specimen,153401,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147379,specimen,153451,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Nevada,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147380,specimen,153225,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Box Elder County,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147381,specimen,214485,,"Collector(s): Elisa Goldstein; Preparator(s): Justin L. Pichardo, Matthew R. Jones",122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2008-03-01T01:00Z,2008,1 Mar 2008,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Cibola County,,New Mexico,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147382,specimen,197875,JWL 0550,Collector(s): Idaho Department of Fish and Game,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2000-02-07T01:00Z,2000,7 Feb 2000,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147383,unknown,44-72-2153,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1994-11-11T01:00Z,1994,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,New Mexico,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81147384,specimen,3437,,Collector(s): B. Denton,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1937-11-28T01:00Z,1937,28 November 1937,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Huerfano County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147385,specimen,153094,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147386,specimen,70009,,Collector(s): J. Rogers,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1993-05-12T02:00Z,1993,12-May-1993,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Eddy County,,New Mexico,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147387,specimen,3454,,Collector(s): W. E. Sweets,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),,,"2, 4, 6 January 1938","Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Moffat County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147388,specimen,153405,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Cassia County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147389,unknown,42-3720-1670,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1999-01-10T01:00Z,1999,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Missouri,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81147390,specimen,153426,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147391,specimen,153454,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147392,specimen,152960,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147393,specimen,153244,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147394,specimen,153276,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147395,fossil,32103,CA 4,"Brayfield, W. And L.",149,Royal Ontario Museum,"149,202192",Palaeobiology - Vertebrate Fossils Collection - Mammalia - Royal Ontario Museum,,,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Sarasota County,,Florida,,,,AK,US,http://www.rom.on.ca,,,,,,CC_BY_NC_4_0
81147396,specimen,153187,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147397,specimen,153406,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Cassia County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147398,specimen,197984,JWL 0532,Collector(s): Idaho Department of Fish and Game,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1999-12-16T01:00Z,1999,16 Dec 1999,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147399,specimen,153155,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147400,specimen,153417,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147401,observation,126381,,Charles M Bogert,602,Cornell Lab of Ornithology,"602,202289",Macaulay Library Audio and Video Collection,1953-08-09T01:00Z,1953,9-Aug-1953,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,Cougar,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Arizona,,,,AK,US,http://www.birds.cornell.edu,,,,,,CC0_1_0
81147402,specimen,153196,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147403,specimen,153008,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Power County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147404,specimen,153055,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147405,specimen,3457,,"Collector(s): C. Waggoner, R. Ronald Proctor",179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1938-01-19T01:00Z,1938,19 January 1938,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Montrose County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147406,specimen,152934,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147407,specimen,152866,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147408,specimen,153265,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147409,specimen,153212,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147410,specimen,3603090002,A21,"Wells, W",149,Royal Ontario Museum,"149,202393",Mammalogy Collection - Royal Ontario Museum,1936-02-28T01:00Z,1936,19360228,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Alberta,,,,AK,CA,http://www.rom.on.ca,,,,,,CC_BY_NC_4_0
81147411,specimen,153176,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147412,specimen,152859,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Box Elder County,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147413,specimen,152803,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Cassia County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147414,specimen,153023,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147415,specimen,153488,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147416,specimen,3497,,Collector(s): Pres Archuleta,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1938-01-30T01:00Z,1938,30 January 1938,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Montrose County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147417,specimen,142887,,Collector(s): New Mexico Department of Game and Fish; Preparator(s): Paul J. Polechla Jr.,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2002-01-04T01:00Z,2002,04-Jan-2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Socorro County,,New Mexico,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147418,specimen,M2655,,"Marshall, H.",178,University of Alberta Museums,"178,202276",University of Alberta Museum of Zoology Mammalogy Collection (UAMZ),,,1957-02-00,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,cougar,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Alberta,,,,AK,CA,http://museums.ualberta.ca,http://www.biology.museums.ualberta.ca/MuseumOfZoology.aspx,,,,,CC_BY_4_0
81147419,specimen,151076,,Collector(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2000-08-13T02:00Z,2000,13 August 2000,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147420,specimen,3420,,"Collector(s): Joseph Lucia, Jr.",179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1937-03-11T01:00Z,1937,11 March 1937,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Las Animas County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147421,specimen,153283,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147422,specimen,153107,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Adams County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147423,specimen,153463,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147424,specimen,153404,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Cassia County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147425,specimen,152603,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147426,specimen,3415,,Collector(s): Bryan Denton,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),,,no date recorded - before 12/31/2013,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147427,specimen,153188,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147428,observation,TSA:Puma_concolor_V_1854_4_1,,"Frommolt, Karl-Heinz",118,Museum für Naturkunde Berlin,"118,14719",Animal Sound Archive,,,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,,,,,AK,CA,http://www.naturkundemuseum-berlin.de,,,,,,CC_BY_4_0
81147429,specimen,153275,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Owyhee County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147430,specimen,197985,JWL 0546,Collector(s): Idaho Department of Fish and Game,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1999-12-10T01:00Z,1999,10 Dec 1999,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147431,specimen,152979,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147432,specimen,153079,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147433,specimen,198009,JWL 0551,Collector(s): Idaho Department of Fish and Game,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2000-02-07T01:00Z,2000,7 Feb 2000,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147434,specimen,153115,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147435,specimen,152969,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147436,specimen,153247,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147437,specimen,153473,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147438,specimen,153502,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147439,specimen,153233,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
